% Filename : LM_Channel_1000_mean_prof.dat 
% 
% Description : Profiles of the mean velocity and pressure 
% 
% Total number of data points  : 256
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mnlee@sandia.gov) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 2304 
%  Grid (wall-normal)      ny = 512 
%  Grid (spanwise)         nz = 2048 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 5.00000e-05 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 5.00256e-02 
%  Re_tau              Re_tau = 1000.512 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: 
% 
%      y/delta : Grid point in wall-normal direction, Normalized by channel half width 
%      y^+     : Grid point in wall-normal direction 
%      U       : Mean profile of streamwise velocity 
%    dU/dy     : Derivative of U in wall-normal direction 
%      W       : Mean profile of spanwise velocity 
%      P       : Mean profile of pressure 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_1000_mean_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** W should be zero due to (statistical) symmetries in the flow. 
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                       U                      dU/dy                      W                        P           
%-----------------------------------------------------------------------------------------------------------------------------------------------------
    3.564044916681175e-02    3.565868376295324e+01    1.396805544143061e+01    7.868991881220537e-02   -7.669455832154215e-04   -8.852474799794788e-01
    3.730331912660501e-02    3.732240449098487e+01    1.409426183906722e+01    7.315615541967446e-02   -7.976217346695444e-04   -9.130622436902754e-01
    3.900344584458260e-02    3.902340103874341e+01    1.421442071906480e+01    6.823838530210606e-02   -8.382335620845502e-04   -9.390758800649366e-01
    4.074076352514011e-02    4.076160757696167e+01    1.432914180624877e+01    6.386085105806334e-02   -8.862575954240600e-04   -9.633011105557320e-01
    4.251520493336736e-02    4.253695683633031e+01    1.443897444094514e+01    5.995742860715075e-02   -9.374390556539809e-04   -9.857643609249386e-01
    4.432670139765083e-02    4.434938011010160e+01    1.454441275726575e+01    5.646995847474054e-02   -9.879895989438271e-04   -1.006504649496713e+00
    4.617518281233113e-02    4.619880725674824e+01    1.464590003275818e+01    5.334726368173525e-02   -1.036122781470357e-03   -1.025573005836228e+00
    4.806057764041582e-02    4.808516670267758e+01    1.474383263990094e+01    5.054396488475498e-02   -1.081245061530248e-03   -1.043029955604830e+00
    4.998281291634821e-02    5.000838544500180e+01    1.483856273105642e+01    4.801950003335477e-02   -1.122323309435759e-03   -1.058942807781530e+00
    5.194181424883126e-02    5.196838905436334e+01    1.493040211573507e+01    4.573929609679500e-02   -1.156871886316065e-03   -1.073384009215436e+00
    5.393750582370627e-02    5.396510167781492e+01    1.501962931945196e+01    4.367498299019207e-02   -1.182736661838997e-03   -1.086430048476281e+00
    5.596981040688709e-02    5.599844604175545e+01    1.510649511581382e+01    4.180183207072884e-02   -1.201406575094518e-03   -1.098160718421485e+00
    5.803864934734893e-02    5.806834345492015e+01    1.519122364422735e+01    4.009668881608581e-02   -1.216966586784282e-03   -1.108657940290447e+00
    6.014394258017242e-02    6.017471381142636e+01    1.527401175544509e+01    3.853783537028260e-02   -1.233240675661489e-03   -1.118003678884176e+00
    6.228560862964228e-02    6.231747559387363e+01    1.535502930754384e+01    3.710555290047143e-02   -1.253987407003051e-03   -1.126277879178881e+00
    6.446356461239977e-02    6.449654587649793e+01    1.543442152010811e+01    3.578324850899888e-02   -1.282150944802961e-03   -1.133557291479803e+00
    6.667772624065105e-02    6.671184032838154e+01    1.551231450403918e+01    3.455837107490725e-02   -1.318363662978996e-03   -1.139913771671673e+00
    6.892800782542907e-02    6.896327321671669e+01    1.558882086843234e+01    3.342072391059631e-02   -1.362399942867695e-03   -1.145413289504813e+00
    7.121432227990920e-02    7.125075741012280e+01    1.566403986151734e+01    3.235960459365388e-02   -1.415527055931032e-03   -1.150117208035077e+00
    7.353658112278016e-02    7.357420438201923e+01    1.573805544012579e+01    3.136535585473335e-02   -1.481278590358242e-03   -1.154084665218281e+00
    7.589469448166786e-02    7.593352421405079e+01    1.581094051972768e+01    3.043141915435852e-02   -1.563449275734884e-03   -1.157373102522596e+00
    7.828857109661391e-02    7.832862559956811e+01    1.588276093424491e+01    2.955217912648847e-02   -1.663234603084951e-03   -1.160037686843965e+00
    8.071811832360687e-02    8.075941584716060e+01    1.595357576332879e+01    2.872264716023847e-02   -1.780351056776663e-03   -1.162130278459274e+00
    8.318324213816819e-02    8.322580088424431e+01    1.602343883987891e+01    2.793868737780993e-02   -1.914679843398887e-03   -1.163698853078187e+00
    8.568384713899047e-02    8.572768526070200e+01    1.609239891631188e+01    2.719615890540700e-02   -2.064636419630254e-03   -1.164787348436042e+00
    8.821983655163002e-02    8.826497215257763e+01    1.616049967949163e+01    2.649151288699553e-02   -2.226480173158916e-03   -1.165435518020199e+00
    9.079111223225178e-02    9.083756336582316e+01    1.622778066190336e+01    2.582154519038393e-02   -2.395081971260514e-03   -1.165681278059863e+00
    9.339757467142740e-02    9.344535934009856e+01    1.629427774955103e+01    2.518386600295093e-02   -2.565597692448597e-03   -1.165564312846535e+00
    9.603912299798678e-02    9.608825915262541e+01    1.636002640494485e+01    2.457748545072753e-02   -2.735957047182594e-03   -1.165124794043131e+00
    9.871565498292123e-02    9.876616052209194e+01    1.642506079482915e+01    2.399916996557635e-02   -2.904428851314280e-03   -1.164398632828596e+00
    1.014270670433401e-01    1.014789598126118e+02    1.648940665370669e+01    2.344448975713360e-02   -3.065968662186916e-03   -1.163416485942965e+00
    1.041732542464798e-01    1.042265520377349e+02    1.655308514540056e+01    2.291278916169205e-02   -3.214234473538765e-03   -1.162205383158315e+00
    1.069541103137640e-01    1.070088308645100e+02    1.661612150454248e+01    2.240494973904781e-02   -3.347388417949466e-03   -1.160790046210612e+00
    1.097695276249171e-01    1.098256886176003e+02    1.667854274114300e+01    2.191920396339328e-02   -3.465984638588350e-03   -1.159190636278537e+00
    1.126193972221293e-01    1.126770162834501e+02    1.674037047765647e+01    2.145238169577154e-02   -3.568676249421194e-03   -1.157419794787005e+00
    1.155036088142730e-01    1.155627035145041e+02    1.680162146476758e+01    2.100291260504393e-02   -3.655181082780399e-03   -1.155486538203422e+00
    1.184220507811713e-01    1.184826386334774e+02    1.686231109410140e+01    2.056965923517223e-02   -3.728132845110936e-03   -1.153399797594695e+00
    1.213746101779175e-01    1.214367086376778e+02    1.692245256374782e+01    2.015129420031179e-02   -3.794316207188792e-03   -1.151168881951906e+00
    1.243611727392467e-01    1.244247992033793e+02    1.698205905022829e+01    1.974815222734069e-02   -3.861728405576944e-03   -1.148804201328649e+00
    1.273816228839574e-01    1.274467946902459e+02    1.704114782150644e+01    1.936094023836724e-02   -3.936096083790023e-03   -1.146316495218535e+00
    1.304358437193842e-01    1.305025781458070e+02    1.709973586328210e+01    1.898742203531546e-02   -4.019527565190501e-03   -1.143717169711745e+00
    1.335237170459227e-01    1.335920313099839e+02    1.715783354073869e+01    1.862551392152100e-02   -4.109965108248872e-03   -1.141018982205035e+00
    1.366451233616027e-01    1.367150346196663e+02    1.721545043146255e+01    1.827543182513064e-02   -4.199622465160551e-03   -1.138234286632777e+00
    1.397999418667141e-01    1.398714672133395e+02    1.727259634526432e+01    1.793595668814809e-02   -4.274830200432598e-03   -1.135371393525449e+00
    1.429880504684807e-01    1.430612069357617e+02    1.732927784608503e+01    1.760616809358238e-02   -4.321334422741441e-03   -1.132434050293256e+00
    1.462093257857862e-01    1.462841303426913e+02    1.738550250673251e+01    1.728655265056959e-02   -4.330587297736341e-03   -1.129424821112900e+00
    1.494636431539486e-01    1.495401127056647e+02    1.744127967777602e+01    1.697698025700470e-02   -4.304729554961717e-03   -1.126346356643599e+00
    1.527508766295448e-01    1.528290280168228e+02    1.749661949319373e+01    1.667752095164678e-02   -4.255283545988650e-03   -1.123200949693890e+00
    1.560708989952853e-01    1.561507489937883e+02    1.755153228259129e+01    1.638706122457896e-02   -4.196816810830006e-03   -1.119992787500379e+00
    1.594235817649364e-01    1.595051470845907e+02    1.760602177112870e+01    1.610264219255965e-02   -4.140447417364356e-03   -1.116725676136740e+00
    1.628087951882938e-01    1.628920924726419e+02    1.766008629836344e+01    1.582421040069168e-02   -4.092941094499228e-03   -1.113401375750195e+00
    1.662264082562032e-01    1.663114540817598e+02    1.771372837545326e+01    1.555285502580039e-02   -4.056064887014608e-03   -1.110020226152662e+00
    1.696762887056308e-01    1.697630995812416e+02    1.776695217629911e+01    1.528843388097988e-02   -4.026810905232912e-03   -1.106582833544618e+00
    1.731583030247817e-01    1.732468953909841e+02    1.781976380922319e+01    1.503173131148492e-02   -3.998505155105821e-03   -1.103091718811376e+00
    1.766723164582674e-01    1.767627066866542e+02    1.787217188436498e+01    1.478266453105778e-02   -3.965855242115456e-03   -1.099548850596300e+00
    1.802181930123201e-01    1.803103974049064e+02    1.792418504923929e+01    1.454132257918705e-02   -3.932832857698100e-03   -1.095955864929154e+00
    1.837957954600563e-01    1.838898302486481e+02    1.797581444761282e+01    1.430819528641094e-02   -3.909107410978160e-03   -1.092317115462205e+00
    1.874049853467872e-01    1.875008666923534e+02    1.802707298872673e+01    1.408354643765426e-02   -3.900811343919028e-03   -1.088639045952226e+00
    1.910456229953772e-01    1.911433669874244e+02    1.807797639306688e+01    1.386795959394875e-02   -3.908518730511219e-03   -1.084926038091018e+00
    1.947175675116495e-01    1.948171901675989e+02    1.812854081994668e+01    1.366032622391961e-02   -3.930485642945975e-03   -1.081179250119742e+00
    1.984206767898382e-01    1.985221940544060e+02    1.817877591937771e+01    1.345809054032875e-02   -3.962826098482031e-03   -1.077398374058208e+00
    2.021548075180888e-01    2.022582352626691e+02    1.822868333189631e+01    1.325946966526655e-02   -3.999918189458356e-03   -1.073581618350272e+00
    2.059198151840036e-01    2.060251692060541e+02    1.827826169726986e+01    1.306433908746413e-02   -4.036405952320842e-03   -1.069725496589330e+00
    2.097155540802345e-01    2.098228501026651e+02    1.832751033411910e+01    1.287250109547100e-02   -4.070414947937378e-03   -1.065826216094376e+00
    2.135418773101226e-01    2.136511309806872e+02    1.837642429198637e+01    1.268171152870021e-02   -4.103828611031538e-03   -1.061878746345942e+00
    2.173986367933823e-01    2.175098636840728e+02    1.842499044447031e+01    1.249069184484610e-02   -4.142029098268099e-03   -1.057879583081092e+00
    2.212856832718328e-01    2.213988988782768e+02    1.847319815731080e+01    1.230174334066633e-02   -4.192295053291158e-03   -1.053829042591317e+00
    2.252028663151737e-01    2.253180860560345e+02    1.852104647574620e+01    1.211659012269297e-02   -4.263540710414967e-03   -1.049727222376262e+00
    2.291500343268075e-01    2.292672735431877e+02    1.856853721263204e+01    1.193518596059812e-02   -4.363969282277120e-03   -1.045571832782520e+00
    2.331270345497056e-01    2.332463085045534e+02    1.861567368553297e+01    1.175829957974218e-02   -4.494667702294591e-03   -1.041361721935893e+00
    2.371337130723211e-01    2.372550369498392e+02    1.866246356498560e+01    1.158686068836122e-02   -4.649055982631984e-03   -1.037098889435075e+00
    2.411699148345444e-01    2.412933037396029e+02    1.870891747575975e+01    1.142113155881763e-02   -4.815384810121501e-03   -1.032787369654304e+00
    2.452354836337044e-01    2.453609525912558e+02    1.875504590039034e+01    1.126037817268372e-02   -4.981174287874165e-03   -1.028433440598255e+00
    2.493302621306134e-01    2.494578260851113e+02    1.880085398524058e+01    1.110261232604614e-02   -5.133215061873213e-03   -1.024044944323822e+00
    2.534540918556565e-01    2.535837656704775e+02    1.884634054098931e+01    1.094712486151990e-02   -5.260033812136373e-03   -1.019630302482007e+00
    2.576068132149244e-01    2.577386116717925e+02    1.889150726881497e+01    1.079549224660286e-02   -5.354921053158253e-03   -1.015194163918486e+00
    2.617882654963896e-01    2.619222032948041e+02    1.893636014845406e+01    1.064735053209375e-02   -5.419829593799811e-03   -1.010735944499627e+00
    2.659982868761259e-01    2.661343786327930e+02    1.898089965761794e+01    1.050116177309834e-02   -5.466216991999153e-03   -1.006252106544630e+00
    2.702367144245715e-01    2.703749746728381e+02    1.902512635862251e+01    1.035854163811233e-02   -5.504956435566574e-03   -1.001737949610995e+00
    2.745033841128339e-01    2.746438273021254e+02    1.906905049648189e+01    1.022151790822499e-02   -5.537717287163277e-03   -9.971900278141191e-01
    2.787981308190384e-01    2.789407713142996e+02    1.911268869910874e+01    1.009104614030790e-02   -5.559787859934902e-03   -9.926069510041380e-01
    2.831207883347180e-01    2.832656404158570e+02    1.915606029123499e+01    9.966779654164535e-03   -5.572017683244149e-03   -9.879872763968157e-01
    2.874711893712457e-01    2.876182672325814e+02    1.919917871258393e+01    9.846439816722400e-03   -5.579605738533808e-03   -9.833296831431692e-01
    2.918491655663092e-01    2.919984833160217e+02    1.924204959077194e+01    9.728922365652606e-03   -5.584903386189044e-03   -9.786340213674154e-01
    2.962545474904260e-01    2.964061191500110e+02    1.928467679275305e+01    9.614100555082709e-03   -5.586057338488141e-03   -9.738989549156046e-01
    3.006871646535006e-01    3.008410041572264e+02    1.932706601535848e+01    9.503078187980254e-03   -5.577492531725577e-03   -9.691226741523133e-01
    3.051468455114226e-01    3.053029667057910e+02    1.936922931498280e+01    9.396663199605129e-03   -5.558280894893592e-03   -9.643016612029287e-01
    3.096334174727051e-01    3.097918341159157e+02    1.941117543718480e+01    9.292524744075785e-03   -5.532405699828544e-03   -9.594306470623066e-01
    3.141467069051650e-01    3.143074326665824e+02    1.945290149869057e+01    9.188318093416631e-03   -5.506701863863169e-03   -9.545097152417119e-01
    3.186865391426417e-01    3.188495876022668e+02    1.949439803673978e+01    9.083538574966609e-03   -5.487705524472993e-03   -9.495453754304441e-01
    3.232527384917572e-01    3.234181231397014e+02    1.953566019129740e+01    8.980854394170320e-03   -5.478304883431409e-03   -9.445463634291926e-01
    3.278451282387153e-01    3.280128624746786e+02    1.957669693097406e+01    8.882332973658508e-03   -5.479116204208048e-03   -9.395188698242053e-01
    3.324635306561408e-01    3.326336277888933e+02    1.961751748449396e+01    8.786310241766069e-03   -5.487102039728993e-03   -9.344678384830966e-01
    3.371077670099574e-01    3.372802402568240e+02    1.965812265352434e+01    8.691172214008856e-03   -5.495526677300780e-03   -9.293993907382512e-01
    3.417776575663045e-01    3.419525200526535e+02    1.969850841681587e+01    8.596369163821227e-03   -5.496133346170674e-03   -9.243165828569169e-01
    3.464730215984939e-01    3.466502863572291e+02    1.973867059938006e+01    8.502306636291229e-03   -5.487752019884527e-03   -9.192159017763021e-01
    3.511936773940029e-01    3.513733573650591e+02    1.977860718966149e+01    8.409183231698593e-03   -5.474549384623284e-03   -9.140905325593276e-01
    3.559394422615072e-01    3.561215502913495e+02    1.981831604776443e+01    8.317025951772803e-03   -5.458504163510879e-03   -9.089359408304534e-01
    3.607101325379513e-01    3.608946813790780e+02    1.985779897633726e+01    8.227529490983852e-03   -5.439247845256092e-03   -9.037501750383523e-01
    3.655055635956559e-01    3.656925659061049e+02    1.989706753482636e+01    8.142324749478095e-03   -5.416551003493600e-03   -8.985307110776909e-01
    3.703255498494633e-01    3.705150181923221e+02    1.993613294832236e+01    8.059248325119768e-03   -5.393461140125554e-03   -8.932736256278094e-01
    3.751699047639196e-01    3.753618516068394e+02    1.997499230296973e+01    7.975663605870216e-03   -5.375696287864060e-03   -8.879759024733067e-01
    3.800384408604939e-01    3.802328785752067e+02    2.001363822826133e+01    7.892263908575290e-03   -5.366074869213619e-03   -8.826371373136420e-01
    3.849309697248332e-01    3.851279105866734e+02    2.005207041163783e+01    7.810668343360120e-03   -5.359094153695209e-03   -8.772606552998711e-01
    3.898473020140548e-01    3.900467582014840e+02    2.009029143712189e+01    7.729963804317526e-03   -5.346854890121746e-03   -8.718515829787890e-01
    3.947872474640737e-01    3.949892310582092e+02    2.012829525508564e+01    7.648526889492642e-03   -5.329256626004591e-03   -8.664105891101624e-01
    3.997506148969654e-01    3.999551378811130e+02    2.016607764996188e+01    7.568851897532277e-03   -5.312123449634137e-03   -8.609343534587534e-01
    4.047372122283656e-01    4.049442864875555e+02    2.020364854909563e+01    7.492703015594713e-03   -5.297456988267686e-03   -8.554184907685894e-01
    4.097468464749029e-01    4.099564837954301e+02    2.024101563529071e+01    7.417855189422438e-03   -5.284424382246396e-03   -8.498583982567295e-01
    4.147793237616680e-01    4.149915358306359e+02    2.027817736770999e+01    7.343663047623866e-03   -5.275599322919066e-03   -8.442513413824017e-01
    4.198344493297166e-01    4.200492477345846e+02    2.031513676859538e+01    7.272005280937889e-03   -5.272957354791275e-03   -8.385998415409306e-01
    4.249120275436065e-01    4.251294237717419e+02    2.035190437124794e+01    7.203411992642955e-03   -5.278524702161022e-03   -8.329094291895486e-01
    4.300118618989687e-01    4.302318673372020e+02    2.038848886609656e+01    7.136904908728230e-03   -5.288775973269252e-03   -8.271870502645124e-01
    4.351337550301125e-01    4.353563809642966e+02    2.042489490653949e+01    7.072004020702586e-03   -5.293537616555269e-03   -8.214397601365229e-01
    4.402775087176636e-01    4.405027663322372e+02    2.046112711626671e+01    7.009045190999137e-03   -5.290637692505945e-03   -8.156713382175638e-01
    4.454429238962351e-01    4.456708242737897e+02    2.049719176054607e+01    6.947966123666645e-03   -5.285365021626714e-03   -8.098825563485709e-01
    4.506298006621312e-01    4.508603547829823e+02    2.053309082768990e+01    6.887126922022121e-03   -5.280104450058003e-03   -8.040761923319530e-01
    4.558379382810842e-01    4.560711570228464e+02    2.056881689165541e+01    6.824969827943467e-03   -5.273950761603223e-03   -7.982574588191390e-01
    4.610671351960224e-01    4.613030293331883e+02    2.060435893130804e+01    6.761730681743647e-03   -5.268279208419265e-03   -7.924303346294582e-01
    4.663171890348708e-01    4.665557692383943e+02    2.063971022104818e+01    6.698444240837743e-03   -5.273312933056517e-03   -7.865942508361276e-01
    4.715878966183829e-01    4.718291734552656e+02    2.067486505474249e+01    6.634136645951588e-03   -5.302318813121885e-03   -7.807438091465403e-01
    4.768790539680035e-01    4.771230379008866e+02    2.070981028656569e+01    6.567794354028994e-03   -5.351669143464992e-03   -7.748729047468750e-01
    4.821904563137631e-01    4.824371577005220e+02    2.074453312925593e+01    6.500211621355209e-03   -5.406604202154291e-03   -7.689789464669791e-01
    4.875218981022029e-01    4.877713271955462e+02    2.077902332637945e+01    6.431490966757439e-03   -5.454163802361583e-03   -7.630642556436444e-01
